iteration,CAPEX,EFFICIENCY,H2_PRICE,LIFETIME_HOURS,VOM,WACC,lcoh_$/kg,utilization_%,h2_production_kg,h2_production_tonnes,npv_$,npv_$m,payback_years,annual_cash_flow
1280,969.0295789314753,49.44474767702169,4.787286245502235,76735.81001001481,4.1080711861669235,0.06285595228558227,2.038561573457232,64.80974124809741,137786121.2782787,137786.1212782787,5670211063.986168,5670.211063986168,0.208497026226285,464769016.8394885
1281,928.2730483157725,49.72848350529879,5.448709841740742,79280.59931145226,5.108429283589521,0.05,2.366360353632507,72.07477168949772,152357350.67594993,152357.35067594994,7758147664.588228,7758.1476645882285,0.16625897240515203,558329595.6224779
1282,1050.905486428124,52.605896342541364,5.916865506458754,80276.94939001458,4.435739247009783,0.08427104296792405,2.5840514703196478,73.03082191780823,145934211.44298154,145934.21144298156,5923733571.346721,5923.733571346721,0.179069190117415,586871189.6999418
1283,1086.3300801432283,52.994179101152405,5.139863002051131,77072.17952145603,3.624043033384849,0.0697573144734756,2.151170957887191,62.96423135464231,124896736.0616417,124896.7360616417,5323555137.514577,5323.555137514577,0.2328334112334518,466569670.73080975
1284,837.9965018776172,46.67069338026387,5.7039813717130095,78049.9323552951,4.011679874364916,0.060810292577065425,2.382535101907682,78.36377473363775,176504769.98234445,176504.76998234444,8460620828.697469,8460.620828697469,0.12420365645406349,674695516.8647139
1285,760.2993041180166,46.58471764444814,5.2008150386848,76125.50396492567,3.0,0.07357660185184364,2.1455780885040743,74.72412480974124,168617529.4643251,168617.5294643251,6613099831.356691,6613.0998313566915,0.1280789070167923,593617889.0239394
1286,688.3407343327802,45.0,5.667746968282079,88223.9851507463,4.16621749372955,0.07192786770205119,2.2796957090648466,80.96556316590564,189135555.55555555,189135.55555555556,8021007963.82044,8021.007963820441,0.0973323927240813,707206218.883465
1287,1022.3887640850375,51.73935742749947,5.062883239843276,81862.60164325568,4.5254104189405755,0.07212006468966786,2.1635423035368464,65.16933028919331,132405973.72318555,132405.97372318554,5250078739.724901,5250.078739724901,0.2177854144423434,469447766.60225105
1288,792.770258620223,54.67937482468385,3.6917951667267026,100000.0,4.408108302014793,0.0672645644146839,1.3873279223847936,51.37271689497717,98763016.53621228,98763.01653621228,3138442869.657436,3138.442869657436,0.29317547540704625,270408108.83636737
1289,643.2130905042711,47.76487884259702,4.552907312738291,81542.76369227323,5.83660418728369,0.0904417128004184,1.855374891317342,65.53843226788433,144235684.60632187,144235.68460632188,4267742072.14376,4267.74207214376,0.14505588227253005,443424341.3140644
1290,1005.3724511456624,48.053592186278024,4.969665886086984,74711.76828484485,4.88806157761765,0.06831588736089349,2.1647272274081693,67.36872146118722,147372957.521004,147372.957521004,5902394252.255053,5902.394252255052,0.1976474296456813,508669631.0435071
1291,1305.2524312341727,54.749787623043986,4.4506243678931865,100000.0,4.858055000835177,0.09040345816167364,1.9079831327736516,56.138698630136986,107786719.47790651,107786.7194779065,3290669156.702144,3290.669156702144,0.3717716548883363,351089819.26720923
1292,949.1348951055652,50.98178678460283,4.280743342236325,83970.81322605762,3.3907934016650625,0.0771078732726425,1.709858406343804,58.398021308980205,120411629.07719032,120411.62907719033,4038664001.0304666,4038.6640010304664,0.25046293636216344,378952234.96587086
1293,1069.484935359359,50.71004396282014,4.861288694103777,89505.19795417105,4.253866613470936,0.07442474379879782,1.9902915166251687,63.156392694063925,130920809.39365025,130920.80939365026,4977051956.550266,4977.051956550266,0.23494745943208808,455201745.08143395
1294,961.660683593028,45.0,5.553352073896346,85684.18863874392,4.171502605056506,0.06857273810869526,2.3343568107241826,78.55974124809741,183515555.55555555,183515.55555555556,7956398367.913373,7956.398367913373,0.14071296705554026,683420088.2236068
1295,935.9082244202622,51.66061403157532,3.4581388884355064,85980.90588125838,3.969395190804595,0.0822718543386786,1.3455360084134382,49.154299847793,100020104.22953613,100020.10422953613,2695165424.838139,2695.165424838139,0.3498107606651494,267547008.1711251
1296,1080.968398825757,45.35778554520175,5.167950488627217,85142.27889298376,3.960080550778491,0.07142369627148275,2.234831472825318,74.20376712328766,171972681.34324005,171972.68134324005,6818435372.031958,6818.435372031958,0.17913165068537465,603449136.2580926
1297,908.6358774531171,45.0,5.087959339795578,69419.98817814977,3.279517006089404,0.058255146689569506,2.1884649220110175,73.8013698630137,172400000.0,172400.0,7710279228.471612,7710.2792284716115,0.15108249703261462,601417037.247516
1298,988.1034047552462,47.64065541907449,5.671153951163864,83528.27885658956,3.6387990868401032,0.05783479839342476,2.4081755015073174,77.00532724505327,169913699.31403133,169913.69931403134,8368877099.102992,8368.877099102992,0.15197318727079037,650182721.3734841
1299,995.841937382932,46.703692524081134,5.544076395651235,67281.3314830377,5.090013046866341,0.07532330623637183,2.475204767630536,74.76598173515981,168282197.30051482,168282.19730051482,6919270806.602288,6919.270806602288,0.157379497777728,632764719.3215668
1300,854.7971103558656,48.13132919801065,5.1554277331883185,78326.11677043966,4.403532582904602,0.05856702604690216,2.2016858561715553,71.67617960426179,156542529.06673142,156542.52906673143,6957211580.243087,6957.211580243087,0.15695477412423683,544613641.1749126
1301,1091.3660348089545,45.0,4.767046289177392,73034.07241699244,4.158178367664824,0.06921588868214651,2.1000772578170475,68.36567732115677,159702222.2222222,159702.22222222222,6132897666.544055,6132.897666544055,0.20463931511910385,533312005.16076756
1302,925.0682346709043,52.758559921353275,4.107070602717424,83431.71378414775,4.496347349109422,0.08332052518574376,1.6989583468347298,55.74961948249619,111079605.06761457,111079.60506761457,3345755846.587801,3345.755846587801,0.278240541176253,332470685.5299403
1303,842.3063147722696,53.4205302745044,4.808705147323202,83207.61197444705,5.287988708123277,0.07383002424146862,1.9337040126125191,60.62309741248097,119293087.64352436,119293.08764352437,4492369545.864396,4492.369545864396,0.20671195809750323,407478271.95123625
1304,1026.4526527087826,45.0,5.160986282447635,84619.00055134579,4.502842101591155,0.060901100633857785,2.2283556589028843,74.51388888888889,174064444.44444445,174064.44444444444,7553941785.02519,7553.94178502519,0.1695265248403113,605482035.142093
1305,821.9683125947772,52.83555459821288,5.440542796912649,82758.04709839124,4.8647525383784505,0.08776584264636336,2.2697604579984048,69.0515601217656,137382867.56330404,137382.86756330403,4985940996.944577,4985.940996944577,0.16189850596438315,507705928.2904106
1306,954.0158149251008,45.822727771099224,5.205730541712478,74174.47671885056,3.9285417313879263,0.07690322798613325,2.249709378688329,73.84893455098934,169413746.79348943,169413.74679348944,6475842995.115894,6475.842995115894,0.15883410743037638,600636620.4080479
1307,948.700542978201,52.35934410497252,4.08240547446247,77494.36650222387,4.082424783245965,0.08282419163877153,1.7145487719015136,55.507990867579906,111441426.54464334,111441.42654464334,3387026576.420987,3387.026576420987,0.28293195944750704,335310491.19751894
1308,1104.740118131,48.73168974874765,4.896870550503738,88835.80314804305,4.738934397417981,0.05,2.0977071569928545,66.40886605783865,143251753.34556097,143251.75334556098,6742990703.662813,6742.990703662813,0.22647500427280323,487797813.13096774
1309,1017.6444981853933,49.112800211197516,4.411750954378336,90251.42410202624,5.777541253127552,0.07416874626611061,1.8273004936720267,59.905821917808225,128221155.64415,128221.15564415,4401431420.58631,4401.43142058631,0.25290165116656177,402387447.25125176
1310,946.433658378817,48.27441721426882,3.2350191573975575,68990.88225318513,5.46509803017254,0.08061118873838666,1.36056488392004,46.53824200913242,101339390.14294317,101339.39014294317,2622158452.2106667,2622.158452210667,0.3681660462428088,257067067.43799928
1311,1066.531697636041,53.751546480595266,4.096050005580036,65303.0947278786,4.893408946882894,0.09142363689295471,1.8385172747490934,51.30232115677321,100330136.58401214,100330.13658401213,2934919063.7777357,2934.9190637777356,0.339038344508036,314575538.4051439
1312,1148.104575734967,45.0,3.8242110770917215,73021.86192123477,4.602217788108485,0.05155588583969688,1.6935666269717227,56.584855403348556,132182222.22222222,132182.22222222222,5069149753.114992,5069.149753114993,0.3060344096809706,375155387.56959486
1313,1029.4879686551403,51.38273412784123,5.313091978950897,90033.9927875096,5.445721815048341,0.08519704382385113,2.276357196292547,68.1982496194825,139521575.129953,139521.575129953,5050128530.310671,5050.128530310671,0.20359151467151804,505663495.02146673
1314,951.4752483276817,53.31721424636704,4.245406565297803,91662.88668975713,5.036407868055458,0.09071919159983569,1.7372967623244,56.414573820395745,111226741.37844858,111226.74137844857,3218555245.8187494,3218.5552458187494,0.27941312030791426,340526331.5048171
1315,763.0633368901023,51.80805311571841,4.3069765924932755,71122.76594814875,3.0,0.05,1.6889319117074233,58.428462709284624,118552997.66391985,118552.99766391986,5211999317.9135475,5211.999317913547,0.20279488890543382,376273455.90841275
1316,798.2213030117593,57.0,5.653315295111902,82950.16979586885,3.788596677697725,0.07603024798435877,2.3080013379522555,67.80346270928462,125043859.6491228,125043.85964912281,5287315026.380591,5287.315026380591,0.16394008141349176,486898198.4939214
1317,906.5054796294598,46.92652869011918,4.5081512982102,97610.54079814484,4.728244719616604,0.07778202226069285,1.844685349503141,65.7420091324201,147268510.8595116,147268.51085951162,4862415198.731036,4862.415198731036,0.198609949963537,456425007.8084638
1318,863.1445111923022,52.75263490456664,3.2398204346305115,83986.99018150721,3.293796893253094,0.06587970345058598,1.1910856169632917,46.54680365296804,92753660.71954118,92753.66071954118,2807246577.3276467,2807.2465773276467,0.3591742101163914,240313610.18726754
1319,923.356589324574,48.58412470946163,4.305019881104046,93646.4315382377,3.8941274217891184,0.06382480980316475,1.6825791408962478,60.725837138508375,131390655.65499073,131390.65565499073,4917499037.157621,4917.499037157621,0.22658740051536463,407505707.38904005
1320,958.0726142978377,53.83495181930246,3.8460481567918428,89587.77507279774,4.027624913030867,0.07841495930742656,1.5309188181039934,52.199391171993916,101926347.37405989,101926.34737405989,3079064189.433406,3079.0641894334058,0.3251516571483347,294654077.0237451
1321,1025.4812174958342,48.96985913677223,3.7853988607167213,71262.09242021205,4.327088013284063,0.06225122990702604,1.641432456673691,53.52644596651446,114901290.28724985,114901.29028724985,3976207636.744892,3976.207636744892,0.31330170882231717,327314275.22389144
1322,939.9539241265795,47.479526935099116,3.681853166608836,78176.17833442806,4.30598460944731,0.06726265846193197,1.5475206489505613,55.314878234398776,122467521.80046466,122467.52180046466,3848873944.9074407,3848.8739449074405,0.28371714441136014,331299656.2392242
1323,1019.3264842452338,54.11980303917679,4.886678780569778,80333.64299160174,4.304843711662392,0.08023667975038141,2.0198780542108397,60.10559360730594,116746544.61373863,116746.54461373863,4303534435.879437,4303.534435879437,0.24570381331359947,414859855.24540293
1324,959.1876041104422,47.07307719904579,4.0658735111537165,80999.68052500486,5.057082574137212,0.0921009424341185,1.6844204264507092,58.44368340943683,130511969.1670494,130511.96916704939,3596721293.1216025,3596.7212931216027,0.2500750885588567,383559837.82234734
1325,668.4960142945733,45.0,4.472228502728453,88796.75795301028,4.3209738908208895,0.07677860183402943,1.7886214290326101,68.74714611872146,160593333.33333334,160593.33333333334,5250600828.383225,5250.600828383225,0.1377278040228184,485374771.66470945
1326,816.1447063808275,46.97396021795859,5.35661298458086,83923.37371784392,4.240374660851917,0.07168190464222285,2.241998219161058,75.51084474885845,168980855.84373066,168980.85584373065,6833628966.228359,6833.628966228359,0.1352344733595161,603503445.6126697
1327,929.4675233096698,51.426609150627044,4.5956280389795285,60000.0,3.5893088297031266,0.0634933916932743,1.9794213572308108,59.051560121765604,120705994.47493054,120705.99447493054,4987283273.066255,4987.283273066255,0.22562465756966546,411952990.1215167
1328,777.6184991451422,54.4567919062214,5.4970825616017205,67396.73337830983,5.191433686340432,0.057266439487796694,2.340890020594288,66.85407153729072,129050936.60497329,129050.93660497329,6317121516.204006,6317.121516204006,0.1592192800565186,488394683.65207314
1329,1035.4898440244592,49.43562715116233,4.7284757216616145,60000.0,4.046739178085447,0.08398068584291196,2.075281164013531,60.49657534246575,128640018.67629747,128640.01867629748,4538316160.315869,4538.31616031587,0.2295688236609315,451058566.01585263
1330,1168.131993608977,54.167332503557375,4.546938812312412,81683.50631029121,3.7662545285991396,0.06806653187580126,1.9449473980064298,57.21936834094369,111042942.71099612,111042.94271099613,4311321322.565935,4311.321322565936,0.31154330962541554,374950113.681941
1331,1123.6735638668677,45.0,5.134648499898512,82308.6814348905,4.643836138036555,0.08449886126080078,2.261550663470657,73.45319634703196,171586666.66666666,171586.66666666666,6022506051.008933,6022.506051008933,0.18778048703711617,598397406.2463505
1332,919.5843908924454,47.26240721791382,3.6626089288622756,82718.9596026629,3.9823146478914326,0.06584764633725719,1.500713626023792,55.79242770167427,124092282.75145988,124092.28275145988,3929044605.412855,3929.044605412855,0.27575857104641055,333474454.6299807
1333,1162.4284745011182,47.86878554075592,3.7327143358052335,70794.28862993968,4.144981900638851,0.06181896286685126,1.6664102135415124,52.848173515981735,116054751.27983102,116054.75127983102,4023372456.6119924,4023.372456611992,0.35116244887290116,331023000.38972694
1334,971.1851126513009,48.55092704430772,4.977837779884327,86471.7824491519,4.674460617665371,0.0753020659992267,2.1054729453038203,68.2429604261796,147756189.97868487,147756.18997868488,5502750644.625193,5502.750644625193,0.19232180066605914,504979211.5547175
1335,901.9652491156794,49.32965000194077,4.709281802230249,86876.11996609787,4.2796242289488,0.06903564716521816,1.9460757011486067,65.1541095890411,138841447.27827057,138841.44727827059,5241520968.779874,5241.520968779874,0.19834082293911826,454755221.7187998
1336,862.5901204454161,51.7083709529774,5.207059744342382,67950.56895483048,6.060336328327928,0.05481033958190471,2.275693988442906,65.69634703196347,133556711.85774127,133556.71185774126,6337307457.21965,6337.30745721965,0.18001720335000926,479170937.2177466
1337,906.8980696754417,47.25635719437168,5.498813918819161,65926.03326609083,4.449490733259541,0.09289884095525129,2.4156254749219954,74.54337899543378,165818959.92891476,165818.95992891476,5838905336.790185,5838.905336790185,0.14649943427641957,619045441.4754114
1338,894.6848033578749,49.54499245285625,4.5264996777036295,79998.73581222139,4.917040797743475,0.06210000445047738,1.8401273101584732,60.907534246575345,129227994.25375415,129227.99425375415,5143310945.475041,5143.310945475041,0.21365122240618986,418759505.9282723
1339,974.284311688507,48.823118269929715,4.891681833582983,97201.10982668825,3.189356517942262,0.0816876531667951,1.9944143572497284,68.44653729071537,147370759.0781124,147370.7590781124,5141059150.355961,5141.059150355961,0.1952114534399169,499091776.9014905
1340,972.8817922996056,45.37051157674669,4.733256982323123,96317.53032510697,3.919061835957557,0.08060739353039567,1.9827251537922004,70.80479452054794,164049285.3471524,164049.2853471524,5479480866.504226,5479.480866504226,0.1848169669070272,526402856.06949556
1341,950.4340578718616,48.55442657880077,5.765121237501767,85408.68186030131,3.7663332559312193,0.05413076916207911,2.4298288347150705,77.08238203957382,166882827.60068238,166882.8276006824,8637131496.239038,8637.131496239039,0.146950245633286,646772690.8355551
1342,1012.2636891888549,48.4368546428033,5.288138512117551,72992.03195283127,3.855793686770726,0.0573699156778323,2.325391613614236,71.51065449010655,155195874.20437297,155195.87420437296,7274931707.861447,7274.931707861448,0.17946166235877428,564055673.9997026
1343,1119.6670941570537,48.35288418518806,5.485425539724386,88513.68953109042,4.780488145839977,0.06620098231977839,2.3920382229445076,73.5445205479452,159887049.76503217,159887.04976503216,7016147112.305706,7016.147112305706,0.18900939422647728,592387007.3968027
1344,1085.3114643003887,49.12449706979929,4.235330128129977,75656.7270578332,5.199006420749751,0.059092853538313214,1.8467631478194855,57.46860730593607,122975304.79378569,122975.30479378569,4777327676.804709,4777.32767680471,0.28531126600511125,380395586.72069603
1345,738.4020394958887,49.296640279204475,5.1739123953767265,72631.93244793142,4.732625590628295,0.09175335028567148,2.179114078146574,70.3681506849315,150052822.2228651,150052.8222228651,4997518657.966685,4997.518657966685,0.14076075364149954,524579487.1037055
1346,600.0,47.30540289789926,4.26207739461013,60000.0,4.347014879092741,0.06747778697633876,1.6843275133590796,61.15296803652968,135891454.3836487,135891.4543836487,4873518321.80271,4873.51832180271,0.14472541690939916,414578180.400483
1347,1083.1405873515964,53.98904175716736,4.11913144919189,80982.86910413747,4.074172848869117,0.08121083793945727,1.7475036242405,53.6691400304414,104497131.57302022,104497.13157302022,3292438061.4192076,3292.4380614192078,0.33504131926974956,323285674.05130553
1348,755.2197854758025,45.0,5.591097174094691,73953.2734482812,5.251679832050893,0.07647183110140258,2.3478897140391877,78.81373668188736,184108888.8888889,184108.8888888889,7415442401.008983,7415.442401008982,0.1107831909564502,681709724.1518216
1349,917.9709302302927,46.173797174798004,3.340332925687774,80925.73164347364,5.898097431554532,0.07332668285735405,1.3970285221642522,51.3460806697108,116895302.75292142,116895.30275292142,3156862652.3321857,3156.862652332186,0.3183099406043132,288389023.75700855
1350,783.2588937865413,57.0,5.677767337146417,60000.0,4.591162600728992,0.07050804725531881,2.4458209395046855,65.7058599695586,121175438.59649123,121175.43859649124,5498648350.317506,5498.648350317506,0.16256974832680074,481798675.2443141
1351,693.2177876448472,45.0,3.946346332973736,81630.3360568034,5.134070068248311,0.08558784691813759,1.5393984385265882,60.39288432267884,141077777.7777778,141077.77777777778,3928950139.908607,3928.950139908607,0.17617641709034468,393479331.1691426
1352,1027.1584387691823,45.0,5.264006960209408,60000.0,4.731774986111946,0.0596038285359788,2.407935180653673,73.10502283105022,170773333.33333334,170773.33333333334,7825951617.503979,7825.951617503979,0.16585814878114072,619299350.871555
1353,1058.1796103431273,51.879148840404774,4.286676073613176,90444.2264313781,5.009965811864273,0.09175182491175299,1.793247248280467,57.23934550989346,115981085.55153878,115981.08555153878,3363797209.017411,3363.797209017411,0.2942753211542808,359588295.13547677
1354,867.8472678964424,45.0,4.45059090186874,85010.1558476968,3.7139309247756715,0.05378098792564841,1.822271543729661,67.21746575342465,157020000.0,157020.0,6478613893.556471,6478.61389355647,0.1789993269602551,484832698.8900571
1355,600.0,48.07772627290804,4.140414954274061,77324.81819432396,4.170508010904066,0.07984704774284254,1.5645914805180303,60.42713089802131,132121472.71572262,132121.47271572263,4096091461.3742843,4096.091461374284,0.15399993562435324,389610552.4768266
1356,872.1601661240212,57.0,4.874322345512233,85402.11065678796,4.7669418720307695,0.052294935364758745,1.964202262306394,59.13337138508371,109054385.96491228,109054.38596491228,5142483285.042971,5142.48328504297,0.229008018146855,380842633.01415706
1357,1005.8320707698629,45.0,4.445189705556763,70610.4870784299,5.318431387255336,0.06602211004194031,1.908889411840998,62.945205479452056,147040000.0,147040.0,5528337822.700664,5528.337822700663,0.21529282279516762,467192569.5018754
1358,739.2551014496867,45.0,4.986040844738088,80694.80494990297,3.9477594003945695,0.07117570521956819,2.06362799570672,74.35787671232876,173700000.0,173700.0,6593959152.37665,6593.95915237665,0.12762698388411015,579231036.3778217
1359,976.1287885685297,45.0,3.3064048100999655,87629.83076921922,3.1275231000479145,0.06386763860474813,1.3213000110647952,53.88508371385083,125875555.55555555,125875.55555555555,3744070979.8759413,3744.0709798759412,0.3118889171930925,312973220.5149829
1360,947.8183464928481,52.521569507920184,3.621489582447073,60000.0,4.163671512152157,0.06771096342282718,1.5406155113584872,46.980593607305934,94029939.43764886,94029.93943764886,3146311628.404045,3146.311628404045,0.34632434071601853,273679390.9816599
1361,1032.5490386931551,53.40912474234439,3.7732832058098067,75706.64614709577,5.1818382321850684,0.05252417235607201,1.5948730656045942,48.97355403348554,96389896.38634592,96389.89638634592,3728185777.4484463,3728.185777448446,0.36851650427557425,280190717.8412345
1362,967.0402024990168,46.990651915844246,4.585547890119181,79782.6163506908,3.430870476015702,0.05755812409408326,1.9191031983141489,65.73439878234399,147050524.26970258,147050.52426970258,6112802980.155554,6112.802980155554,0.20322042648634792,475857776.31658554
1363,811.3376759243783,51.67819262368419,5.25460649183128,78115.58126964064,3.705579072811181,0.07627813531066813,2.1710626593584648,68.7718797564688,139890728.23508152,139890.72823508154,5489704355.410232,5489.704355410232,0.1602023952833413,506445408.9399908
1364,1120.51143898719,54.449800883847,5.420805499970129,93988.17753178309,4.605245045584501,0.07037386499471582,2.3028108110878756,66.28614916286149,127971083.21597402,127971.08321597402,5469749592.428099,5469.749592428098,0.23243050703514997,482084496.2566542
1365,927.4095358436567,56.00639794456492,4.21196717792414,69210.54920074031,4.421719404386012,0.06129934687464902,1.795492483733827,52.83580669710807,99169027.1796705,99169.02717967049,3857053511.6866355,3857.0535116866354,0.29529369869843575,314063435.80353874
1366,946.1091031198347,48.034365697774994,4.856399295796592,74036.87126292581,4.901264875048429,0.08668589981543387,2.093630744078696,66.44882039573821,145418803.77788684,145418.80377788685,4848696701.106194,4848.696701106193,0.1926822673671881,491020328.9838117
1367,817.0093158320695,45.0,5.166390365985254,61607.6573474389,3.670609436699234,0.054628870660123285,2.2385531092127535,74.43112633181126,173871111.1111111,173871.1111111111,8153469837.469908,8153.469837469907,0.13331812987910913,612826865.012974
1368,886.8322792052098,45.78215462415403,4.316425683249021,94498.7518522222,4.2806394489361494,0.06544396013011282,1.757168009374985,65.06944444444444,149405375.4383866,149405.3754383866,5321573894.417648,5321.573894417648,0.19859267445143938,446558404.8630461
1369,823.9156132511666,47.32692755585379,4.566539632571624,77635.61463095552,5.3067501466220905,0.06362873089495126,1.9222489827626976,65.04756468797565,144480116.35511807,144480.11635511808,5520243877.471962,5520.243877471962,0.18123400622429317,454614247.30163383
1370,925.3551864609123,47.98495991741271,4.773089173198653,75791.2746748476,3.694795069295171,0.07774947410978916,2.0091362213004653,66.51826484018265,145720659.3906648,145720.65939066478,5206783724.010565,5206.783724010565,0.1895687225843333,488137058.6064113
1371,1193.918458420284,48.26359114804582,3.8995827246275274,79496.16624981715,5.496915800009432,0.07060686250832865,1.747773459322606,54.62138508371385,118967525.27981922,118967.52527981922,3828665773.2629085,3828.6657732629083,0.3488653386847124,342229028.2323775
1372,754.5040871322817,53.38606682388822,3.394833841450656,86107.8639529311,3.7794935345251353,0.06863711789366408,1.237911496664252,48.49980974124809,95498700.37847976,95498.70037847977,2869902671.419308,2869.9026714193083,0.30101156021174663,250656182.97235018
1373,720.0675008025644,53.995759432615316,3.957514937695334,83334.68867375479,5.0733325647298875,0.05,1.5655108587611737,54.109589041095894,105341605.7069891,105341.6057069891,4158008251.8834643,4158.008251883464,0.2391252397823759,301125678.5180378
1374,1159.6417716678393,48.32703927661485,4.939361164796594,100000.0,4.2482530056061405,0.08089943445596437,2.0866782221939264,68.0964611872146,148122047.3496678,148122.0473496678,5223568089.115212,5223.568089115212,0.22937954623451953,505555874.8390809
1375,920.1713760058591,53.30606071412313,3.664612345056944,84357.78452867623,3.7271869260936907,0.06725539473312012,1.426713346622406,50.28158295281583,99155704.42067221,99155.7044206722,3233219458.4864225,3233.2194584864224,0.32915508889280903,279555567.2862519
1376,854.6571347409619,50.40203255719387,4.066854342963823,75533.64387997682,4.164593143171996,0.07145732882189129,1.6704757485662938,57.009132420091326,118899966.84557614,118899.96684557614,3958715015.012106,3958.715015012106,0.2422927550091962,352737387.75578475
1377,1098.186417953941,49.252863413621284,4.423770808161139,74610.9753197701,4.867827202020821,0.06056810342681715,1.9199196328701358,59.03348554033485,125994705.07706137,125994.70507706137,5043659395.128965,5043.659395128965,0.26994991434182636,406811174.8179157
1378,863.6997855874969,52.553653095871056,3.683535211849542,76229.51405679864,4.495373553441493,0.05858655758850489,1.4718125739783947,50.34246575342466,100697091.22496325,100697.09122496325,3560928758.0680757,3560.9287580680757,0.3055465209517355,282673742.4131653
1379,1210.2063841804384,49.28322802909263,4.072471737142665,65582.36552355356,5.254966852724257,0.08889102575679367,1.9051135493177132,53.705289193302896,114552155.48517594,114552.15548517594,3357074159.738948,3357.074159738948,0.34336649456380103,352453254.2750963
1380,1046.604436665846,57.0,5.484063343956386,80382.69639191922,5.469124541131045,0.05,2.321862745770158,62.26027397260274,114821052.63157895,114821.05263157895,6193289252.052426,6193.2892520524265,0.23345954610259137,448302266.5545346
1381,880.4726243392374,45.0,3.3402863402517187,87521.2938196056,3.7014543009104512,0.05671709224993708,1.3294017381843044,54.723173515981735,127833333.33333333,127833.33333333333,4050608965.44845,4050.60896544845,0.2795783263530311,314928784.2961907
1382,1257.4164203903342,46.98053007555929,4.980048369370348,74111.70943401693,3.6520183271855173,0.08865420112363043,2.2324991616466057,67.59703196347033,151249889.87079683,151249.88987079682,5182472051.243399,5182.472051243399,0.2345370092121558,536127080.58919156
1383,863.6856234720243,48.50404592394052,4.51870128250789,72249.15145967253,3.619264202805932,0.07807340440058305,1.831269778238413,62.18892694063926,134778447.35367393,134778.44735367392,4680476879.279877,4680.476879279877,0.19613328663311852,440356473.03846526
1384,1055.7485905113263,50.72265454659532,5.0090137328383975,94553.07340442465,3.8930426351675873,0.06589917210004552,2.085439284328242,66.62195585996956,138070455.15661177,138070.45515661177,5706285096.682139,5706.28509668214,0.2191005235735806,481855804.49184734
1385,992.6491927079251,53.97040510944411,4.879401586191846,66305.76169643682,5.245344801553328,0.08570711356003703,2.137211530513966,59.021118721461185,114957447.27908906,114957.44727908906,4040093761.483106,4040.093761483106,0.24322578768386727,408118399.8458753
1386,1135.4981337393288,48.90435761643427,4.15801231691544,60148.943585817906,4.878244316700046,0.07563043746658972,1.9576947379293748,55.32819634703196,118928052.29375929,118928.05229375929,3987910903.004765,3987.9109030047653,0.30567164487110365,371476436.4938555
1387,1172.5153455335765,45.0,5.322968584717198,68932.14134098512,4.132106388277359,0.07293151715887769,2.4171950074811757,74.15620243531203,173228888.8888889,173228.8888888889,7084647484.583533,7084.647484583534,0.18436944804676872,635959676.592483
1388,954.5605912418717,52.30265447410362,4.718034427960086,65211.845915606755,4.4925057513295865,0.07284208141549046,2.0283520939178947,59.33028919330289,119244425.7889052,119244.42578890521,4571247135.69458,4571.24713569458,0.23167658203212327,412022908.344494
1389,842.6379534756688,51.9594383632765,5.270348067048689,83707.77021540399,5.447906215987008,0.07586200153690263,2.216245563207478,67.87195585996956,137312877.59728,137312.87759728,5337573824.343918,5337.573824343918,0.17155082311514544,491188522.54651535
1390,1015.5460303688241,45.0,4.560793137199583,76537.23679568409,5.787907324410906,0.07637172551634791,1.9997338533938445,65.84284627092846,153808888.8888889,153808.8888888889,5233864777.626475,5233.864777626475,0.20906705813101173,485751337.12956
1391,853.4255598103249,48.98508779601047,5.785656028183009,77891.00436777114,4.675084425073892,0.09766926046648906,2.4686457508476565,76.64859208523592,164484751.63611358,164484.7516361136,5763321197.994153,5763.321197994153,0.13463546035048835,633878740.1095178
1392,1236.907682772544,45.0,5.170221761856753,91068.16809895782,3.0,0.06754435057292434,2.2292495373225214,74.59474885844749,174253333.33333334,174253.33333333334,7232280583.916386,7232.280583916386,0.1998306971018848,618977815.0760789
1393,969.4562846792901,46.39456769779191,5.680391826352517,73363.18533283734,4.7006687889629815,0.06793300542933264,2.4712294239926815,77.30783866057838,175162748.64194444,175162.74864194443,7837339061.728349,7837.3390617283485,0.14479989512114555,669514493.6867552
1394,897.9416789380246,45.46098900630582,4.756689748777271,87440.85835275815,5.1309549874404095,0.05441514583660901,2.008372287516134,69.76027397260273,161307533.34431028,161307.53334431027,6890314434.267922,6890.3144342679225,0.17313727347725624,518629906.14553046
1395,976.3169435857494,52.17231761710858,4.685866778172048,94508.69887235075,4.651626813202851,0.06934609292605518,1.870600871563062,60.71917808219178,122340741.05818376,122340.74105818376,4697538507.774601,4697.538507774601,0.237917828222791,410358883.5181812
1396,758.0345037420183,49.45797428275496,5.143472958964969,75625.64001906886,4.990397570145979,0.09347237493426472,2.152377125853515,69.44634703196347,147604104.41123623,147604.1044112362,4831525824.472646,4831.525824472646,0.14728506691773902,514671663.3298557
1397,811.5449995122322,45.0,5.400728599915106,87075.41941334061,4.741019127760759,0.08240451103067668,2.245523687563823,77.8529299847793,181864444.44444445,181864.44444444444,6707272741.859554,6707.272741859554,0.12483507505806406,650093732.9791018
1398,1121.0589818820806,52.449858574792785,5.672032604664235,77678.54803972179,3.666614343199741,0.06314978642717088,2.4861056971409674,70.36339421613394,141022305.89340004,141022.30589340004,6769205374.123121,6769.205374123121,0.2016167313302507,556034697.3613871
